company_name,sector,offer_price,shares_offered,underwriter_reputation,market_conditions,company_revenue,company_age_years,num_employees,exchange,ipo_outcome
TitanTechnologies1888,Real Estate,22.22,1188962,6,Neutral,8.79,50,37,NASDAQ,Success
OrionSystems1889,Finance,21.98,3846484,5,Bear,123.25,57,221,NASDAQ,Failure
StellarSolutions1890,Technology,19.37,2503302,6,Bear,6.78,3,18,NASDAQ,Success
CrestGroup1891,Industrials,11.98,39686212,7,Neutral,41.78,60,146,NASDAQ,Failure
SummitHoldings1892,Energy,13.94,5922406,5,Neutral,26.13,3,58,NYSE,Failure
PinnacleLabs1893,Technology,16.49,1033337,3,Neutral,98.51,4,347,NYSE,Failure
HorizonDynamics1894,Healthcare,56.41,703880,8,Neutral,22.24,38,50,NASDAQ,Failure
EclipseVentures1895,Technology,10.23,4867891,7,Bull,33.36,53,548,NYSE,Failure
RadiantGlobal1896,Consumer Goods,16.29,2198163,3,Bull,13.93,28,109,NYSE,Failure
ForgeNetworks1897,Healthcare,21.1,12378540,6,Neutral,37.61,75,95,NASDAQ,Success
CatalystInnovations1898,Technology,17.26,4333403,8,Neutral,75.35,34,161,NASDAQ,Failure
SynergyPartners1899,Technology,34.36,450214,7,Neutral,32.42,56,111,NYSE,Success
MomentumEnterprises1900,Energy,17.21,1179469,4,Bull,34.11,41,184,NASDAQ,Success
ElevateDigital1901,Technology,17.86,1663971,7,Bear,69.88,39,179,NYSE,Failure
IgniteAnalytics1902,Industrials,30.18,5086176,6,Neutral,245.1,24,338,NYSE,Success
ThriveRobotics1903,Technology,49.67,1140808,6,Bear,166.82,33,215,NASDAQ,Success
AlphaBio1904,Energy,40.6,3808772,4,Bear,7.84,30,42,NYSE,Failure
BetaPharma1905,Finance,18.76,859280,1,Neutral,172.62,12,318,NYSE,Success
GammaCapital1906,Finance,19.59,3289300,4,Bear,424.87,60,1080,NYSE,Failure
DeltaEnergy1907,Technology,20.56,4732792,7,Bull,157.36,18,147,NASDAQ,Failure
OmegaHealth1908,Industrials,21.62,14097532,5,Bear,1.46,1,19,NYSE,Failure
NovaCorp1909,Real Estate,13.15,4178970,7,Bull,81.22,72,214,NYSE,Success
ApexInc1910,Technology,32.08,1444487,8,Neutral,434.95,56,397,NYSE,Success
ZenithTechnologies1911,Technology,22.27,14548596,5,Neutral,27.86,32,130,NYSE,Failure
VertexSystems1912,Real Estate,19.64,2721848,5,Neutral,4231.11,60,7553,NYSE,Success
QuantumSolutions1913,Finance,10.64,7085540,1,Neutral,2.07,13,12,NYSE,Failure
NexusGroup1914,Technology,20.72,1771087,2,Neutral,67.98,29,302,NASDAQ,Success
PulseHoldings1915,Technology,7.79,3579659,3,Bear,161.59,32,219,NASDAQ,Failure
VortexLabs1916,Consumer Goods,15.02,1467002,7,Bear,70.68,38,72,NYSE,Failure
CipherDynamics1917,Consumer Goods,15.16,4512040,5,Bear,68.79,36,203,NASDAQ,Failure
HelixVentures1918,Energy,23.18,7303235,4,Bull,11.47,35,36,NASDAQ,Success
PrismGlobal1919,Telecommunications,51.41,1993097,4,Bull,23.04,28,50,NASDAQ,Success
FluxNetworks1920,Finance,26.73,1884158,4,Neutral,129.09,32,483,NASDAQ,Failure
AetherInnovations1921,Healthcare,41.44,4670693,7,Bull,2.29,2,21,NASDAQ,Success
TitanPartners1922,Finance,27.73,1432574,6,Bull,212.29,2,1224,NYSE,Success
OrionEnterprises1923,Healthcare,35.25,716444,7,Bear,46.01,30,198,NYSE,Failure
StellarDigital1924,Technology,50.83,4653808,1,Neutral,125.01,54,467,NYSE,Failure
CrestAnalytics1925,Technology,13.93,2935248,7,Bull,194.33,72,325,NASDAQ,Success
SummitRobotics1926,Healthcare,13.48,2873785,5,Neutral,10000.0,73,4017,NYSE,Success
PinnacleBio1927,Consumer Goods,28.06,5504466,5,Bear,445.0,22,2616,NASDAQ,Success
HorizonPharma1928,Technology,20.05,6329617,8,Bull,9.0,44,60,NASDAQ,Success
EclipseCapital1929,Finance,22.43,2782883,5,Bull,1397.68,29,5413,NYSE,Failure
RadiantEnergy1930,Energy,17.74,1063770,6,Bull,0.93,6,10,NASDAQ,Failure
ForgeHealth1931,Energy,14.91,1726165,3,Bear,28.06,58,181,NASDAQ,Failure
CatalystCorp1932,Industrials,45.17,5867645,6,Bear,70.84,4,261,NASDAQ,Success
SynergyInc1933,Industrials,11.59,3746762,2,Bear,33.58,13,214,NYSE,Failure
MomentumTechnologies1934,Consumer Goods,28.31,1886512,5,Bull,83.32,69,343,NYSE,Failure
ElevateSystems1935,Technology,26.1,1491978,6,Bull,42.39,68,135,NASDAQ,Success
IgniteSolutions1936,Finance,9.12,6063651,8,Bull,375.08,48,977,NASDAQ,Success
ThriveGroup1937,Energy,13.26,2619116,4,Neutral,26.49,44,88,NASDAQ,Failure
AlphaHoldings1938,Technology,14.42,6939336,4,Bull,45.9,59,244,NASDAQ,Success
BetaLabs1939,Technology,26.64,7876039,4,Bear,778.41,43,1021,NYSE,Failure
GammaDynamics1940,Technology,16.72,2390851,5,Neutral,233.27,60,409,NASDAQ,Success
DeltaVentures1941,Finance,19.24,8449750,4,Bull,42.32,11,139,NASDAQ,Success
OmegaGlobal1942,Finance,9.69,3754290,1,Bull,110.88,79,438,NYSE,Failure
NovaNetworks1943,Technology,64.26,4272707,3,Bear,905.95,6,1763,NASDAQ,Failure
ApexInnovations1944,Industrials,20.81,366315,5,Neutral,6.84,59,33,NYSE,Failure
ZenithPartners1945,Real Estate,25.78,1238087,5,Neutral,10.68,68,90,NASDAQ,Success
VertexEnterprises1946,Technology,15.33,1307079,7,Bull,23.06,3,126,NASDAQ,Success
QuantumDigital1947,Real Estate,14.49,2376989,7,Bull,75.63,18,189,NASDAQ,Success
NexusAnalytics1948,Technology,52.27,3665044,5,Bull,233.36,23,345,NYSE,Failure
PulseRobotics1949,Real Estate,7.7,3818049,2,Bull,17.33,35,69,NASDAQ,Failure
VortexBio1950,Telecommunications,23.09,4350263,6,Neutral,13.3,14,45,NASDAQ,Success
CipherPharma1951,Technology,10.96,1647971,5,Bull,7.63,41,28,NASDAQ,Success
HelixCapital1952,Industrials,16.4,6526379,5,Bull,13.28,77,90,NYSE,Failure
PrismEnergy1953,Telecommunications,14.6,19960950,8,Bull,20.42,2,151,NASDAQ,Success
FluxHealth1954,Real Estate,12.27,2295990,6,Neutral,2.13,71,18,NASDAQ,Failure
AetherCorp1955,Telecommunications,20.44,1683409,6,Bear,23.52,57,95,NASDAQ,Success
TitanInc1956,Energy,5.56,1647333,6,Bull,11.31,36,38,NASDAQ,Success
OrionTechnologies1957,Technology,17.15,3560700,7,Bull,42.7,44,89,NASDAQ,Success
StellarSystems1958,Industrials,19.2,1932329,4,Bull,697.22,13,2073,NYSE,Success
CrestSolutions1959,Energy,10.18,579355,4,Bull,5.0,73,16,NASDAQ,Failure
SummitGroup1960,Energy,42.8,761654,5,Neutral,249.86,4,450,NASDAQ,Failure
PinnacleHoldings1961,Finance,14.92,9067345,3,Neutral,666.17,11,969,NYSE,Success
HorizonLabs1962,Energy,17.84,11778590,5,Bear,232.13,57,716,NASDAQ,Failure
EclipseDynamics1963,Technology,14.94,16189761,6,Bear,91.25,14,250,NYSE,Failure
RadiantVentures1964,Consumer Goods,19.28,4099208,5,Bear,391.89,7,661,NASDAQ,Success
ForgeGlobal1965,Technology,38.63,1213591,5,Neutral,141.08,21,769,NASDAQ,Success
CatalystNetworks1966,Consumer Goods,69.17,2109547,9,Bull,288.89,46,1557,NASDAQ,Failure
SynergyInnovations1967,Industrials,29.16,735725,7,Neutral,65.24,25,257,NYSE,Success
MomentumPartners1968,Finance,34.6,707935,5,Bear,11.13,68,58,NASDAQ,Success
ElevateEnterprises1969,Finance,47.38,4219649,6,Bull,312.82,76,571,NYSE,Success
IgniteDigital1970,Healthcare,22.75,5604114,8,Bull,2736.52,34,4116,NYSE,Success
ThriveAnalytics1971,Telecommunications,44.04,23170107,4,Neutral,32.77,46,68,NYSE,Success
AlphaRobotics1972,Consumer Goods,29.85,3008362,4,Neutral,56.48,48,310,NASDAQ,Success
BetaBio1973,Healthcare,21.58,840847,6,Bull,64.59,22,197,NYSE,Success
GammaPharma1974,Technology,23.93,2893795,6,Bull,6.03,39,25,NYSE,Failure
DeltaCapital1975,Technology,8.08,2464601,6,Neutral,15.3,18,58,NASDAQ,Failure
OmegaEnergy1976,Finance,23.24,2000221,7,Neutral,86.21,78,375,NASDAQ,Failure
NovaHealth1977,Telecommunications,9.28,4610051,4,Bear,47.43,42,145,NYSE,Success
ApexCorp1978,Consumer Goods,8.91,970461,3,Neutral,55.98,34,127,NYSE,Success
ZenithInc1979,Technology,22.12,3725536,4,Neutral,56.81,17,67,NYSE,Success
VertexTechnologies1980,Real Estate,11.51,6271732,7,Bull,45.86,12,154,NASDAQ,Failure
QuantumSystems1981,Healthcare,20.01,13520772,4,Bull,17.31,7,91,NASDAQ,Failure
NexusSolutions1982,Real Estate,21.53,4458735,2,Bull,104.84,25,241,NYSE,Success
PulseGroup1983,Technology,22.01,9277664,6,Neutral,89.37,50,182,NASDAQ,Success
VortexHoldings1984,Energy,12.78,2097179,4,Bear,14.58,75,38,NYSE,Success
CipherLabs1985,Real Estate,31.48,2411379,2,Neutral,101.71,54,249,NYSE,Success
HelixDynamics1986,Healthcare,19.21,12582871,6,Neutral,21.43,13,51,NYSE,Failure
PrismVentures1987,Consumer Goods,25.04,829364,5,Neutral,145.42,6,228,NASDAQ,Success
FluxGlobal1988,Telecommunications,11.04,2184417,9,Bull,51.17,42,138,NASDAQ,Success
AetherNetworks1989,Technology,18.37,10104044,6,Bull,98.62,41,752,NYSE,Success
TitanInnovations1990,Technology,34.77,2646869,7,Neutral,71.1,6,728,NASDAQ,Success
OrionPartners1991,Consumer Goods,32.63,2456868,5,Bear,50.17,46,310,NASDAQ,Success
StellarEnterprises1992,Healthcare,13.48,2507176,4,Neutral,89.17,9,374,NASDAQ,Failure
CrestDigital1993,Technology,15.29,3675323,5,Bull,193.09,51,190,NYSE,Failure
SummitAnalytics1994,Finance,12.25,9684951,8,Bear,65.41,79,808,NYSE,Failure
PinnacleRobotics1995,Industrials,14.47,8237698,7,Bear,63.84,1,253,NYSE,Success
HorizonBio1996,Healthcare,9.98,3306686,3,Bull,32.11,23,70,NASDAQ,Failure
EclipsePharma1997,Healthcare,18.74,9746205,3,Bear,3.57,64,95,NASDAQ,Failure
RadiantCapital1998,Industrials,27.57,4601040,3,Neutral,57.43,59,182,NYSE,Success
ForgeEnergy1999,Finance,13.56,7718419,8,Bear,8.17,43,66,NASDAQ,Success
CatalystHealth2000,Industrials,19.2,1168966,2,Bear,23.36,75,81,NYSE,Success
SynergyCorp2001,Finance,17.99,18597779,7,Neutral,14.89,34,90,NYSE,Success
MomentumInc2002,Telecommunications,34.04,4074314,6,Neutral,18.61,54,113,NYSE,Success
ElevateTechnologies2003,Consumer Goods,14.79,209334,6,Neutral,20.43,36,132,NYSE,Success
IgniteSystems2004,Technology,15.07,17184651,5,Bear,113.1,78,621,NASDAQ,Success
ThriveSolutions2005,Real Estate,13.16,3285583,8,Bear,89.94,37,295,NYSE,Success
AlphaGroup2006,Finance,11.37,2201184,6,Bear,64.49,10,233,NASDAQ,Success
BetaHoldings2007,Technology,26.17,1783907,3,Neutral,335.02,69,757,NASDAQ,Failure
GammaLabs2008,Technology,18.77,5073299,3,Neutral,5365.44,33,4223,NASDAQ,Success
DeltaDynamics2009,Consumer Goods,20.64,1344605,2,Bear,116.88,56,213,NYSE,Failure
OmegaVentures2010,Technology,37.99,1835988,8,Bull,213.17,33,464,NYSE,Failure
NovaGlobal2011,Healthcare,39.1,1880638,8,Neutral,83.14,23,482,NASDAQ,Success
ApexNetworks2012,Technology,8.82,2440596,8,Bull,144.3,20,502,NASDAQ,Success
ZenithInnovations2013,Finance,27.77,1952833,5,Bull,4.78,2,29,NASDAQ,Success
VertexPartners2014,Finance,22.48,7669899,3,Bear,0.94,8,11,NYSE,Failure
QuantumEnterprises2015,Finance,15.95,4286848,3,Neutral,2.29,31,11,NYSE,Failure
NexusDigital2016,Healthcare,23.66,4842960,4,Bull,21.39,63,57,NYSE,Failure
PulseAnalytics2017,Technology,8.47,6020026,5,Bull,424.24,16,1012,NYSE,Failure
VortexRobotics2018,Energy,41.73,2978426,8,Neutral,80.08,56,250,NYSE,Failure
CipherBio2019,Healthcare,25.98,1178426,8,Neutral,30.39,49,172,NASDAQ,Failure
HelixPharma2020,Consumer Goods,13.03,19878960,5,Bull,128.27,56,324,NASDAQ,Success
PrismCapital2021,Technology,14.99,8264953,1,Bull,92.73,52,371,NASDAQ,Failure
FluxEnergy2022,Technology,8.57,16400575,3,Neutral,7.15,69,18,NASDAQ,Success
AetherHealth2023,Technology,17.17,9198384,8,Bull,110.31,26,199,NASDAQ,Success
TitanCorp2024,Finance,15.78,2062910,6,Bull,190.28,54,564,NYSE,Success
OrionInc2025,Healthcare,10.35,312394,5,Neutral,1275.66,70,2275,NASDAQ,Failure
StellarTechnologies2026,Industrials,29.62,956373,5,Bear,48.46,53,242,NYSE,Success
CrestSystems2027,Healthcare,38.03,6178104,4,Bear,692.74,79,2494,NYSE,Success
SummitSolutions2028,Finance,19.81,2952763,3,Bear,29.75,66,211,NYSE,Failure
PinnacleGroup2029,Energy,17.24,2148219,10,Neutral,1789.5,38,6537,NASDAQ,Success
HorizonHoldings2030,Technology,24.97,269533,9,Bear,22.37,62,229,NYSE,Success
EclipseLabs2031,Finance,19.89,3226384,4,Neutral,143.16,38,330,NYSE,Failure
RadiantDynamics2032,Healthcare,11.69,1108170,2,Neutral,83.93,73,815,NASDAQ,Success
ForgeVentures2033,Finance,14.49,1584243,6,Bull,510.13,7,4601,NASDAQ,Success
CatalystGlobal2034,Technology,17.32,7649142,5,Bear,416.64,80,481,NASDAQ,Success
SynergyNetworks2035,Industrials,22.74,1168063,7,Bull,11.43,71,41,NYSE,Failure
MomentumInnovations2036,Telecommunications,20.18,1285053,7,Neutral,32.97,24,148,NASDAQ,Failure
ElevatePartners2037,Technology,22.31,3935625,3,Neutral,1325.43,12,2613,NYSE,Failure
IgniteEnterprises2038,Energy,9.37,7821305,8,Neutral,63.35,47,89,NYSE,Success
ThriveDigital2039,Industrials,28.01,2185366,5,Bear,185.1,51,301,NYSE,Failure
AlphaAnalytics2040,Healthcare,20.12,14178189,7,Bear,10.96,30,60,NYSE,Success
BetaRobotics2041,Industrials,71.98,910119,5,Neutral,37.76,52,124,NASDAQ,Success
GammaBio2042,Energy,16.55,763710,7,Bull,18.86,43,110,NASDAQ,Success
DeltaPharma2043,Real Estate,23.61,701316,1,Neutral,218.98,28,1470,NASDAQ,Failure
OmegaCapital2044,Telecommunications,82.65,626444,7,Bull,165.08,39,237,NASDAQ,Failure
NovaEnergy2045,Technology,22.13,4576975,4,Bear,342.2,8,2509,NASDAQ,Failure
ApexHealth2046,Finance,19.42,1229613,6,Neutral,10.72,44,136,NASDAQ,Failure
ZenithCorp2047,Finance,12.26,797955,8,Neutral,124.34,53,149,NYSE,Failure
VertexInc2048,Technology,43.13,4779261,4,Bear,56.28,78,104,NASDAQ,Success
QuantumTechnologies2049,Healthcare,11.25,7451673,4,Bear,1.4,28,12,NASDAQ,Success
NexusSystems2050,Telecommunications,24.87,9349733,5,Bear,109.38,8,198,NYSE,Success
PulseSolutions2051,Technology,15.85,7844196,5,Bear,379.18,13,1145,NYSE,Success
VortexGroup2052,Finance,18.27,1305238,3,Bear,576.01,71,1642,NYSE,Failure
CipherHoldings2053,Industrials,9.86,4308459,6,Neutral,51.78,74,189,NASDAQ,Success
HelixLabs2054,Healthcare,39.31,5372863,6,Bull,189.49,63,594,NYSE,Success
PrismDynamics2055,Finance,17.48,2033190,6,Neutral,123.72,39,328,NYSE,Success
FluxVentures2056,Telecommunications,10.94,3854500,4,Bull,17.46,79,93,NYSE,Failure
AetherGlobal2057,Finance,37.58,935074,4,Neutral,14.23,57,170,NYSE,Success
TitanNetworks2058,Technology,15.61,1745235,5,Bull,50.81,18,53,NASDAQ,Success
OrionInnovations2059,Technology,23.74,4741135,5,Bear,38.33,25,141,NASDAQ,Failure
StellarPartners2060,Telecommunications,30.59,14761642,5,Bull,62.32,76,257,NASDAQ,Success
CrestEnterprises2061,Healthcare,25.46,10339061,4,Bull,29.18,12,107,NYSE,Success
SummitDigital2062,Finance,6.7,6330301,6,Bear,75.09,58,276,NASDAQ,Failure
PinnacleAnalytics2063,Technology,28.44,3540222,4,Bear,11.03,3,98,NASDAQ,Failure
HorizonRobotics2064,Finance,19.1,3032110,5,Bear,536.62,56,873,NYSE,Success
EclipseBio2065,Telecommunications,17.04,768656,5,Neutral,3.56,28,75,NYSE,Failure
RadiantPharma2066,Finance,19.02,1417624,5,Bull,48.35,2,80,NYSE,Success
ForgeCapital2067,Telecommunications,8.98,1464676,8,Bull,40.23,5,197,NYSE,Failure
CatalystEnergy2068,Healthcare,22.11,5808072,3,Bear,44.56,15,156,NASDAQ,Failure
SynergyHealth2069,Finance,10.15,8410132,1,Neutral,15.4,80,79,NASDAQ,Failure
MomentumCorp2070,Real Estate,17.41,6828212,4,Bull,5.66,78,49,NYSE,Success
ElevateInc2071,Finance,21.72,10667010,3,Bull,78.3,19,179,NYSE,Success
IgniteTechnologies2072,Healthcare,34.36,3513971,1,Neutral,40.15,25,251,NYSE,Success
ThriveSystems2073,Real Estate,13.33,1223308,9,Bear,97.2,11,778,NASDAQ,Success
AlphaSolutions2074,Healthcare,41.5,3109794,7,Neutral,4.6,41,25,NYSE,Failure
BetaGroup2075,Finance,32.25,1583523,7,Bull,716.85,66,1099,NASDAQ,Success
GammaHoldings2076,Telecommunications,16.2,6311348,5,Bull,48.43,43,315,NASDAQ,Failure
DeltaLabs2077,Technology,11.54,2282798,6,Bear,0.57,64,17,NASDAQ,Failure
OmegaDynamics2078,Healthcare,9.76,2962275,5,Bull,72.47,78,105,NASDAQ,Success
NovaVentures2079,Technology,23.01,6541141,7,Bear,26.9,80,140,NASDAQ,Success
ApexGlobal2080,Healthcare,13.89,1557987,6,Bull,9.98,27,74,NASDAQ,Success
ZenithNetworks2081,Technology,36.59,8571699,5,Bear,346.55,20,775,NYSE,Failure
VertexInnovations2082,Consumer Goods,14.3,849500,6,Neutral,220.21,40,1176,NASDAQ,Success
QuantumPartners2083,Technology,12.8,4441714,8,Neutral,91.16,4,124,NASDAQ,Success
NexusEnterprises2084,Consumer Goods,22.57,2984972,6,Bull,61.28,37,69,NASDAQ,Success
PulseDigital2085,Healthcare,14.25,7476996,3,Bull,116.43,58,570,NYSE,Success
VortexAnalytics2086,Healthcare,20.17,827054,6,Neutral,5.12,16,21,NYSE,Failure
CipherRobotics2087,Healthcare,32.88,707299,6,Bear,72.79,65,227,NASDAQ,Failure
HelixBio2088,Consumer Goods,21.3,6920817,5,Bear,349.46,69,455,NYSE,Failure
PrismPharma2089,Finance,21.34,2211270,5,Neutral,259.85,29,970,NYSE,Success
FluxCapital2090,Healthcare,22.26,2985261,3,Bull,11.29,25,65,NASDAQ,Failure
AetherEnergy2091,Real Estate,8.61,1690019,6,Bear,72.12,75,214,NASDAQ,Success
TitanHealth2092,Energy,24.43,8144149,3,Neutral,10.13,66,27,NASDAQ,Failure
OrionCorp2093,Technology,21.76,4409254,5,Bear,69.1,62,204,NASDAQ,Success
StellarInc2094,Real Estate,31.39,4158496,4,Neutral,17.67,27,91,NYSE,Failure
CrestTechnologies2095,Healthcare,27.19,1014980,7,Neutral,14.81,33,52,NASDAQ,Success
SummitSystems2096,Technology,18.16,5397819,9,Bull,93.43,56,219,NYSE,Success
PinnacleSolutions2097,Finance,33.66,1212005,3,Neutral,18.38,58,80,NASDAQ,Failure
HorizonGroup2098,Technology,17.35,1692042,5,Bull,16.58,20,103,NASDAQ,Success
EclipseHoldings2099,Technology,22.73,834553,5,Neutral,92.52,1,345,NASDAQ,Success
RadiantLabs2100,Consumer Goods,17.19,2795323,6,Bull,5.92,5,63,NASDAQ,Success
ForgeDynamics2101,Technology,25.3,9477899,6,Bull,33.68,28,121,NASDAQ,Failure
CatalystVentures2102,Industrials,16.64,4100809,5,Neutral,5.44,38,54,NYSE,Success
SynergyGlobal2103,Telecommunications,45.78,2101536,6,Neutral,7.15,14,22,NYSE,Success
MomentumNetworks2104,Energy,55.07,3646018,5,Neutral,316.1,3,904,NASDAQ,Success
ElevateInnovations2105,Consumer Goods,31.09,3625903,9,Neutral,29.24,25,134,NYSE,Success
IgnitePartners2106,Consumer Goods,43.41,3492291,4,Neutral,18.62,70,260,NYSE,Failure
ThriveEnterprises2107,Telecommunications,9.3,3903305,6,Bear,195.67,17,361,NYSE,Failure
AlphaDigital2108,Healthcare,9.87,1155456,7,Neutral,616.46,54,692,NYSE,Success
BetaAnalytics2109,Technology,17.1,3636522,6,Bull,79.63,58,168,NASDAQ,Success
GammaRobotics2110,Finance,20.5,565096,5,Bull,252.42,50,451,NYSE,Success
DeltaBio2111,Finance,18.19,5813094,8,Bull,23.87,67,119,NASDAQ,Failure
OmegaPharma2112,Technology,8.84,1085173,1,Neutral,59.24,23,104,NASDAQ,Failure
NovaCapital2113,Energy,35.72,10613080,3,Bull,55.2,15,220,NASDAQ,Success
ApexEnergy2114,Technology,58.97,283442,7,Bull,88.75,14,274,NASDAQ,Success
ZenithHealth2115,Real Estate,38.11,17442580,4,Bull,232.05,34,914,NASDAQ,Failure
VertexCorp2116,Healthcare,34.56,634618,4,Bull,6.02,42,48,NYSE,Failure
QuantumInc2117,Technology,22.49,984673,5,Bear,14.37,48,99,NYSE,Failure
NexusTechnologies2118,Technology,13.18,4408552,4,Bull,26.37,71,133,NYSE,Success
PulseSystems2119,Technology,20.83,6069064,7,Neutral,12.74,12,108,NASDAQ,Failure
VortexSolutions2120,Healthcare,57.56,2462320,7,Neutral,77.07,49,115,NYSE,Success
CipherGroup2121,Technology,16.84,7981253,6,Bear,75.64,29,115,NASDAQ,Failure
HelixHoldings2122,Healthcare,16.0,1473934,8,Bull,59.62,56,195,NASDAQ,Success
PrismLabs2123,Technology,34.94,2191963,3,Neutral,29.84,16,120,NASDAQ,Success
FluxDynamics2124,Healthcare,36.12,2416720,6,Bear,412.26,2,549,NASDAQ,Failure
AetherVentures2125,Healthcare,13.15,1908072,8,Bull,75.56,45,314,NASDAQ,Success
TitanGlobal2126,Healthcare,17.62,472513,7,Bull,43.58,25,80,NASDAQ,Success
OrionNetworks2127,Healthcare,15.63,3189366,8,Bull,60.33,73,174,NYSE,Success
StellarInnovations2128,Technology,20.8,2913870,4,Bear,166.75,59,441,NYSE,Failure
CrestPartners2129,Technology,34.88,9608731,7,Bear,75.26,38,315,NASDAQ,Success
SummitEnterprises2130,Technology,13.44,903521,5,Neutral,14.93,31,53,NASDAQ,Failure
PinnacleDigital2131,Industrials,34.63,1724750,7,Bear,768.36,54,2763,NASDAQ,Success
HorizonAnalytics2132,Telecommunications,21.13,10891478,8,Bull,109.18,37,736,NYSE,Failure
EclipseRobotics2133,Real Estate,64.27,4383196,4,Bear,9.7,58,106,NYSE,Failure
RadiantBio2134,Finance,23.56,5662520,2,Neutral,3.58,59,62,NASDAQ,Failure
ForgePharma2135,Finance,19.14,5144473,9,Bull,153.43,80,710,NYSE,Success
CatalystCapital2136,Healthcare,26.77,5167355,6,Bull,379.5,25,1165,NASDAQ,Success
SynergyEnergy2137,Industrials,16.97,20197108,5,Neutral,107.55,51,216,NYSE,Failure
MomentumHealth2138,Industrials,8.19,3582389,5,Bear,136.87,40,287,NASDAQ,Success
ElevateCorp2139,Industrials,17.81,1189039,1,Bull,142.14,15,630,NYSE,Failure
IgniteInc2140,Real Estate,17.67,6192178,6,Bear,54.99,19,76,NYSE,Success
ThriveTechnologies2141,Finance,9.06,1855098,4,Bear,4.38,1,55,NASDAQ,Success
AlphaSystems2142,Industrials,19.37,2928681,6,Bull,19.14,24,60,NASDAQ,Success
BetaSolutions2143,Industrials,7.15,4733526,6,Neutral,179.8,12,362,NASDAQ,Failure
GammaGroup2144,Healthcare,16.88,1437830,1,Bear,131.51,15,543,NASDAQ,Success
DeltaHoldings2145,Real Estate,22.69,1962451,6,Bull,40.71,10,168,NASDAQ,Success
OmegaLabs2146,Technology,21.08,5261088,6,Neutral,23.99,1,79,NASDAQ,Failure
NovaDynamics2147,Telecommunications,16.35,1888616,6,Bear,70.87,42,143,NASDAQ,Success
ApexVentures2148,Industrials,19.24,8652728,5,Neutral,32.63,75,58,NASDAQ,Success
ZenithGlobal2149,Technology,13.57,1219366,6,Bull,48.46,36,57,NYSE,Failure
VertexNetworks2150,Consumer Goods,20.19,1215268,6,Bear,66.58,41,447,NASDAQ,Success
QuantumInnovations2151,Technology,20.68,21989065,6,Neutral,17.02,50,67,NYSE,Success
NexusPartners2152,Industrials,12.81,707698,6,Neutral,181.29,47,305,NYSE,Success
PulseEnterprises2153,Industrials,22.96,3182836,6,Neutral,42.65,7,221,NASDAQ,Success
VortexDigital2154,Energy,22.89,20821233,9,Bear,113.45,36,222,NASDAQ,Success
CipherAnalytics2155,Real Estate,18.48,3176874,4,Neutral,60.05,66,136,NASDAQ,Failure
HelixRobotics2156,Technology,67.39,12569334,5,Bull,551.92,18,2094,NYSE,Success
PrismBio2157,Healthcare,18.72,6277452,9,Neutral,123.27,9,507,NYSE,Failure
FluxPharma2158,Finance,17.47,3245558,5,Bear,100.62,52,327,NASDAQ,Success
AetherCapital2159,Technology,16.26,2868657,7,Bull,95.29,55,216,NASDAQ,Success
TitanEnergy2160,Finance,12.36,392653,6,Bull,1243.85,58,2485,NYSE,Success
OrionHealth2161,Healthcare,28.3,2375903,5,Bull,51.1,56,233,NASDAQ,Failure
StellarCorp2162,Healthcare,14.25,4123523,7,Bull,69.82,24,254,NASDAQ,Success
CrestInc2163,Finance,15.12,4121232,7,Bull,63.89,46,382,NYSE,Success
SummitTechnologies2164,Real Estate,15.35,38488065,2,Bull,2.86,69,13,NASDAQ,Failure
PinnacleSystems2165,Healthcare,12.27,4329480,6,Neutral,62.77,14,180,NASDAQ,Failure
HorizonSolutions2166,Real Estate,8.37,6138833,4,Bear,250.74,56,813,NYSE,Success
EclipseGroup2167,Finance,15.94,10479831,8,Bull,118.18,50,254,NASDAQ,Failure
RadiantHoldings2168,Healthcare,31.08,5612469,9,Neutral,526.68,22,1792,NYSE,Success
